"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"231","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,29.4572166666667,-83.0192166666667,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Big Bend, Lower Suwannee National Wildlife Refuge; South of Old Town, along Hwy 349.  Just south of turn-off to Yellow Jacket landing, between highway and river.","public",9658565
"232","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.75","cm",NA,35.3345871,-83.594862239,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Nantahala Gorge; Nantahala ODC, former place name","public",9757813
"233","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,35.215675732,-79.084518003,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Fort Bragg; See map on field datasheet","public",9758312
"234","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.75","cm",NA,32.8,-81.9,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Don Allex Tract","public",9856909
"235","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,33.3,-79.9,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion National Forest","public",9960777
"236","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","7.5","cm",NA,35.145729073,-80.943622277,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Whitehall Preserve; Quercus lyrata swamp just off boardwalk","public",10160239
"237","Rhus","Rhus typhina","diameter at breast height (1.3 m)","1.75","cm",NA,35.228940621,-83.023805982,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - The Dismal","public",10160240
"238","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,34.97075572,-78.930483936,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Hope Mills","public",10259701
"239","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.75","cm",NA,33.222524027,-79.616973393,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Honey Hill","public",10363032
"240","Rhus","Rhus glabra","diameter at breast height (1.3 m)","0.5","cm",NA,35.327458338,-83.524221546,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Little Tennessee River","public",10363033
"241","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.75","cm",NA,34.900760877,-82.658492192,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Glassy Mountain Heritage Preserve","public",10763504
"242","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","3.75","cm",NA,35.946699071,-82.894538762,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Murray Branch","public",10863105
"243","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,30.3527166666667,-84.2640833333333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Bristol/Munson Hills Sands, Apalachicola  National Forest; Approx. 5 miles S of Tallahassee. Several hundred feet W of Hwy 363, behind the Munson Hills bike trailhead.","public",11061465
"244","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","7.5","cm",NA,32.1122,-81.7992,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Fort Stewart Military Reservation","public",11164233
"245","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.75","cm",NA,29.53805,-82.5840333333333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"West Central Highlands, Ashton Biological Research Station Private; Approx 15 miles WSW of Gainesville, near Watermelon Pond.  From SR 41, follow SW 95th Ave. west and then south.  Follow signs to ""Ashton Biological Station"".  Plot on southwestern edge of property.","public",11363052
"246","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,34.1,-78.5,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Myrtle Head Savanna","public",11563173
"247","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,33.228917804,-79.770636139,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Big Ocean Bay; The plot is located off highway 41, road # 118.  Also, see map on data sheet.","public",11663120
"248","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","3.75","cm",NA,35.96442502,-81.11694823,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Rocky Face Mountain; Followed ORV trail to top of first big rock outcrop complex.","public",11761789
"249","Rhus","Rhus glabra","diameter at breast height (1.3 m)","0.5","cm",NA,35.397361525,-80.07335452,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Uwharrie NF - Yadkin River; BELOW OLD DAM","public",11761790
"250","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,33.5,-79.7,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Friendsfield - Williamsburg","public",11964865
"251","Rhus","Rhus typhina","diameter at breast height (1.3 m)","7.5","cm",NA,38.1376555555556,-78.7570055555556,NA,NA,"Dean Walton",NA,"United States",NA,"Sawlog Ridge","public",11965623
"252","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,33.229265371,-79.771124927,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Big Ocean Bay; See map on data sheet.","public",12064033
"253","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,30.4911,-83.2007833333333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"North Central Highlands, Twin Rivers State Forest; About 10 miles East of Madison, just N of Hwy 6, about 3 miles east of the Withlacoochee River.","public",12563366
"254","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,32.6,-80.6,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Cheehaw","public",12764587
"255","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,29.03035,-82.2967,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"North Central Highlands, Ross Prairie State Forest; Approx. 10 miles East of Dunnellon.  Aprox. 0.5 miles East of Hwy 200, about 1.5 miles South of Hwy 484.","public",12764827
"256","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,35.114326089,-79.350703057,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Fort Bragg Military Reservation","public",12863407
"257","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,30.90735,-86.6522,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"West Panhandle Uplands, Blackwater River State Forest; Approximately 12 miles NNW of Crestview.  From Hwy 189, go past the Karick Lake access road.  Turn East onto a small dirt road and follow it SE.  Plot is on left site of road.","public",12863653
"258","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","3.81","cm",NA,35.8419,-78.7272,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Umstead SP - Crabtree Creek","public",12864240
"259","Rhus","Rhus typhina","diameter at breast height (1.3 m)","0.5","cm",NA,35.228940621,-83.023805982,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - The Dismal","public",12963226
"260","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,32.99661107,-79.610706908,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Sewee Mound","public",13063086
"261","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,34.70619482,-77.248789691,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Camp Lejeune Military Reservation","public",13165439
"262","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,35.321652111,-83.519091448,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Little Tennessee River","public",13165440
"263","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,33.147432943,-80.36666373,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Limestone Church","public",13265106
"264","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","3.75","cm",NA,35.324520525,-83.522887225,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Little Tennessee River","public",13265107
"265","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.75","cm",NA,35.324520525,-83.522887225,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Little Tennessee River","public",13364704
"266","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,29.5421,-82.5797333333333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"West Central Highlands, Ashton Biological Research Station Private; Approx 15 miles WSW of Gainesville, near Watermelon Pond.  From SR 41, follow SW 95th Ave. west and then south.  Follow signs to ""Ashton Biological Station"".  Plot between Ashton lab and bunkhouse.","public",13364938
"267","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,35.946699071,-82.894538762,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Murray Branch","public",13566898
"268","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,30.3731,-83.2075333333333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"North Central Highlands, Twin Rivers State Forest; About 10 miles WNW of Live Oak, about a mile West of the Suwannee River.  From Hwy 90, go south on River Road about a mile.  Turn left on entrance road, then head north. Plot on west side of road.","public",13567128
"269","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.75","cm",NA,33.147432943,-80.36666373,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Limestone Church","public",13666418
"270","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,30.3222166666667,-84.3498,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Bristol/Munson Hills Sands, Apalachicola  National Forest; A few hundred feet South of FR-322 (aka Wallace Road), 1.5 miles E of Springhill Rd.","public",13666647
"271","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,29.8701333333333,-82.63425,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"North Central Highlands, River Rise State Park; River Rise State Preserve, about 3 miles northwest of High Springs.  From entrance on Hwy 27, go east, then north on dirt roads.  Plot is just north of inholding.","public",13766488
"272","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.75","cm",NA,33.344083,-79.790694,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Alvin; See map on data sheet.","public",13766581
"273","Rhus","Rhus glabra","diameter at breast height (1.3 m)","0.5","cm",NA,35.095797338,-83.34279772,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Cedar Cliff/The Pinnacle","public",13865748
"274","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,29.0321666666667,-82.2992333333333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"North Central Highlands, Ross Prairie State Forest; Approx. 10 miles East of Dunnellon.  Aprox. 0.5 miles East of Hwy 200, about 1.5 miles South of Hwy 484.","public",13865940
"275","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,35.135648485,-79.321078082,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Fort Bragg Military Reservation","public",14067400
"276","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,34.900760877,-82.658492192,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Glassy Mountain Heritage Preserve","public",14067401
"277","Rhus","Rhus glabra","diameter at breast height (1.3 m)","1.75","cm",NA,35.327458338,-83.524221546,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Little Tennessee River","public",14369570
"278","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,31.271919876,-84.475874978,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ichauway","public",14469328
"279","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.75","cm",NA,32.99661107,-79.610706908,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Sewee Mound","public",14469353
"280","Rhus","Rhus typhina","diameter at breast height (1.3 m)","7.5","cm",NA,38.7551666666667,-78.2152,NA,NA,"Dean Walton",NA,"United States",NA,"Big Devils Stairs","public",14567949
"281","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,29.53805,-82.5840333333333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"West Central Highlands, Ashton Biological Research Station Private; Approx 15 miles WSW of Gainesville, near Watermelon Pond.  From SR 41, follow SW 95th Ave. west and then south.  Follow signs to ""Ashton Biological Station"".  Plot on southwestern edge of property.","public",14568841
"282","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.75","cm",NA,35.861743575,-81.909728481,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Linville Gorge","public",14769726
"283","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,30.48165,-85.5294,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Bristol/Munson Hills Sands, private Private; Just west of large bend Walsingham Bridge Road, as it heads east toward the bridge over Econfina River.","public",14869942
"284","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","3.75","cm",NA,35.3345871,-83.594862239,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Nantahala Gorge; Nantahala ODC, former place name","public",14969245
"285","Rhus","Rhus typhina","diameter at breast height (1.3 m)","1.75","cm",NA,35.228253684,-83.024448183,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - The Dismal","public",14969246
"286","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,29.3575333333333,-82.6023,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Central Highlands, Goethe State Forest; Approx. 8 miles WSW of Williston, south of Bronson.  Hog Pond Quail Management area, about 0.5 miles E of SR337.","public",14969492
"287","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,29.7844,-81.86795,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"East Central Highlands, Etoniah Creek State Forest; Northeast of Florahome; North of SR 100.  About 0.5 miles East of Coral Farms Road, on Tinsley Road.  Plot located just South of Tinsley Road.","public",15069457
"288","Rhus","Rhus typhina","diameter at breast height (1.3 m)","3.75","cm",NA,38.5377888888889,-78.3587388888889,NA,NA,"Dean Walton",NA,"United States",NA,"Cedar Run / Halfmile Cliff","public",15069674
"289","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,34.032109831,-77.95387234,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Military Ocean Terminal Sunny Point","public",15170412
"290","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,35.174802124,-79.149420716,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Fort Bragg Military Reservation","public",15269995
"291","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,29.7870333333333,-81.87335,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"East Central Highlands, Etoniah Creek State Forest; Northeast of Florahome; North of SR 100.  About 0.5 miles East of Coral Farms Road, on Tinsley Road.  Plot located just South of dirt road, east of a trailhead.","public",15369495
"292","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","7.5","cm",NA,33.210881612,-79.468262783,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Wambaw Bridge; The plot is located off road 204, just to the North (about 4m off road) of the road.","public",15369632
"293","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,34.898677748,-81.014371088,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Rock Hill Blackjacks Heritage Preserve; Rock Hill Blackjacks, near east boundary, just west of old eastern property line.","public",15569137
"294","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,30.3226833333333,-84.35045,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Bristol/Munson Hills Sands, Apalachicola  National Forest; About 0.25 miles S of FR-322 (aka Wallace Road), 1.5 miles E of Springhill Rd.","public",15569354
"295","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","1.75","cm",NA,30.3222166666667,-84.3498,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Bristol/Munson Hills Sands, Apalachicola  National Forest; A few hundred feet South of FR-322 (aka Wallace Road), 1.5 miles E of Springhill Rd.","public",15569380
"296","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,33.5,-79.8,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Venture Plantation","public",15668560
"297","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,35.194544741,-79.228461238,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Fort Bragg; In a small grove of large trees.  Liriodendron and Nyssa.  Just east of the creek.  Pinus taeda canopy begins just southeast of the plot.","public",15868033
"298","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,35.228940621,-83.023805982,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - The Dismal","public",15969529
"299","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","7.5","cm",NA,33.266167359,-79.732880616,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion National Forest","public",15969530
"300","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,33.257094109,-79.743564479,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Persimmon Branch","public",15969531
"301","Rhus","Rhus glabra","diameter at breast height (1.3 m)","1.75","cm",NA,35.324520525,-83.522887225,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Little Tennessee River","public",16070042
"302","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,35.333853937,-76.650290652,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Goose Creek Game Land","public",16170492
"303","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,30.3531,-84.2629833333333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Bristol/Munson Hills Sands, Apalachicola  National Forest; Approx. 5 miles S of Tallahassee. Several hundred feet W of Hwy 363, behind the Munson Hills bike trailhead.","public",16170680
"304","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,33.210881612,-79.468262783,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Wambaw Bridge; The plot is located off road 204, just to the North (about 4m off road) of the road.","public",16371153
"305","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","3.75","cm",NA,33.147432943,-80.36666373,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Limestone Church","public",16570798
"306","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,34.048662711,-80.403906551,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Lynchburg Savanna","public",16772915
"307","Rhus","Rhus typhina","diameter at breast height (1.3 m)","1.75","cm",NA,35.286379806,-83.105058277,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Shelton Mountain","public",16973021
"308","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,29.8495833333333,-81.9570166666667,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"East Central Highlands, Goldhead State Park; About 10 miles SE of Starke.  Site located north of main entrance road, near northwestern boundary of Park.","public",16973238
"309","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,32.8,-81.9,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Don Allex Tract","public",17073189
"310","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","3.75","cm",NA,35.8401206,-78.45821716,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Temple Flat Rocks","public",17474606
"311","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,29.7160166666667,-82.4457166666667,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"West Central Highlands, San Felasco State Park; About 4-5 miles SSE of Alachua.  East part of State Park.","public",17474812
"312","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","3.81","cm",NA,36.010210097,-79.008071982,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Duke Forest - Durham Division; Due E of old house at Couch Tract","public",17576719
"313","Rhus","Rhus copallinum","diameter at breast height (1.3 m)","0.5","cm",NA,35.3345871,-83.594862239,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Nantahala Gorge; Nantahala ODC, former place name","public",17875157
