"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"1983","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.08","cm",NA,38.367211,-80.802233,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13663920
"1984","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.361985618,-82.809873746,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",13665778
"1985","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,35.369836128,-83.955170695,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",13665779
"1986","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.109238858,-83.198026484,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Cole Mountain","public",13665781
"1987","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.43119238,-83.037777989,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Pinnicle Ridge","public",13665782
"1988","Castanea","Castanea dentata","diameter at breast height (1.3 m)","12.5","cm",NA,38.80065,-78.3265888888889,NA,NA,"Dean Walton",NA,"United States",NA,"Between Sandbank Hollow and Overall Run","public",13666686
"1989","Castanea","Castanea pumila","diameter at breast height (1.3 m)","13.208","cm",NA,34.548731,-87.605632,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13672160
"1990","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.048","cm",NA,34.372105,-87.559251,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13674278
"1991","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.064","cm",NA,32.96,-89.32,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13715253
"1992","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.572","cm",NA,34,-89.57,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13716050
"1993","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.048","cm",NA,34.239379,-78.145371,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13726483
"1994","Castanea","Castanea dentata","diameter at breast height (1.3 m)","13.97","cm",NA,40.83593,-74.624071,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13728382
"1995","Castanea","Castanea pumila","diameter at breast height (1.3 m)","36.068","cm",NA,30.42,-93.75,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13746570
"1996","Castanea","Castanea pumila","diameter at breast height (1.3 m)","6.35","cm",NA,31.5,-94.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13747770
"1997","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,37.64,-79.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13753064
"1998","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,38.44,-79.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13753100
"1999","Castanea","Castanea dentata","diameter at breast height (1.3 m)","6.35","cm",NA,36.81,-80.83,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13753195
"2000","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,36.92,-81.75,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13753289
"2001","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,36.67,-81.69,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13753321
"2002","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,37.81,-79.86,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13754501
"2003","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.318","cm",NA,37,-82.47,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13754833
"2004","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,37.040539,-81.209233,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13755095
"2005","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.4,-84,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",13765652
"2006","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.880990198,-81.886019592,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Linville Gorge","public",13765660
"2007","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.933136827,-81.893586823,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Linville Gorge","public",13765661
"2008","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.365966811,-83.980557275,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",13765662
"2009","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.005990278,-83.069256685,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",13765663
"2010","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,34.985869492,-83.09256784,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",13765664
"2011","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,34.998702307,-83.116686246,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",13765665
"2012","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,36.4,-81.5,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Mount Jefferson State Park","public",13765667
"2013","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.388066668,-83.101533333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",13766661
"2014","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,35.370233331,-83.122883333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",13766662
"2015","Castanea","Castanea pumila","diameter at breast height (1.3 m)","2.54","cm",NA,34.25,-92.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13774205
"2016","Castanea","Castanea pumila","diameter at breast height (1.3 m)","12.4714","cm",NA,36.433691,-92.924288,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13778106
"2017","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,42.016472,-72.491732,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13783015
"2018","Castanea","Castanea pumila","diameter at breast height (1.3 m)","5.08","cm",NA,32.06,-89.5,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13816107
"2019","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.556","cm",NA,36.235996,-77.488991,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13826013
"2020","Castanea","Castanea pumila","diameter at breast height (1.3 m)","5.842","cm",NA,36.11,-94.64,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13831649
"2021","Castanea","Castanea pumila","diameter at breast height (1.3 m)","30.988","cm",NA,35.94,-94.75,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13831651
"2022","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.318","cm",NA,36.11,-94.64,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13831824
"2023","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.064","cm",NA,36.06,-94.75,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13832040
"2024","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.588","cm",NA,40.25368,-77.74344,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13834057
"2025","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.112","cm",NA,40.48193,-76.57319,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13835476
"2026","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.62","cm",NA,36.36,-81.83,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13843521
"2027","Castanea","Castanea dentata","diameter at breast height (1.3 m)","6.35","cm",NA,38.64,-79.14,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13852921
"2028","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.81","cm",NA,36.89,-81.06,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13854589
"2029","Castanea","Castanea dentata","diameter at breast height (1.3 m)","14.224","cm",NA,38.020257,-79.73585,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13855257
"2030","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.376358759,-82.912454962,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",13865169
"2031","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,35.372667472,-82.842693506,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",13865170
"2032","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,35.442168361,-84.004290087,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",13865172
"2033","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.419002677,-83.986253401,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",13865173
"2034","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.005174558,-83.142294758,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",13865175
"2035","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.4,-83.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",13866145
"2036","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.38263333,-83.106383333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",13866147
"2037","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.588","cm",NA,41.487901,-72.21809,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13882668
"2038","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,34.839588,-83.961156,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13895078
"2039","Castanea","Castanea dentata","diameter at breast height (1.3 m)","11.938","cm",NA,36.03,-82.69,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13923831
"2040","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.366","cm",NA,35.536938,-82.805091,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13926549
"2041","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.556","cm",NA,36.11,-94.64,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13931044
"2042","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,41.32324,-77.86047,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13933359
"2043","Castanea","Castanea pumila","diameter at breast height (1.3 m)","8.128","cm",NA,31.03,-93.75,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13946408
"2044","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,38.11,-79.75,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13952981
"2045","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.334","cm",NA,38.64,-79.14,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13954641
"2046","Castanea","Castanea dentata","diameter at breast height (1.3 m)","16.256","cm",NA,38.937329,-78.636719,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13957524
"2047","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.369467242,-83.962859904,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",13967268
"2048","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.365809232,-83.957664678,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",13967269
"2049","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.332649314,-83.121879799,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Parker Knob","public",13967270
"2050","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.4,-83.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",13968242
"2051","Castanea","Castanea dentata","diameter at breast height (1.3 m)","8.382","cm",NA,32.079743,-88.148712,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13972311
"2052","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,33.432046,-87.652976,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13973130
"2053","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.048","cm",NA,31.686399,-85.920169,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13973660
"2054","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,33.432046,-87.652976,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13973719
"2055","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.302","cm",NA,33.36,-91.64,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13977407
"2056","Castanea","Castanea pumila","diameter at breast height (1.3 m)","16.51","cm",NA,36.475279,-90.881403,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13980052
"2057","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,35.94,-82.72,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14025870
"2058","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,35.33,-83.44,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14025889
"2059","Castanea","Castanea dentata","diameter at breast height (1.3 m)","52.578","cm",NA,35.603046,-83.118057,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14027128
"2060","Castanea","Castanea pumila","diameter at breast height (1.3 m)","2.54","cm",NA,36.271875,-81.060711,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14027294
"2061","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.826","cm",NA,30.67,-93.72,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14048089
"2062","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,38.31,-79.33,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14054362
"2063","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,38.44,-79.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14054425
"2064","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,38.06,-79.78,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14055847
"2065","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.572","cm",NA,37.42,-80.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14056050
"2066","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,36.75,-81.39,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14056124
"2067","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,37.06,-81.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14056152
"2068","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,38.128129,-79.847689,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14057283
"2069","Castanea","Castanea dentata","diameter at breast height (1.3 m)","12.5","cm",NA,38.5545277777778,-78.3963277777778,NA,NA,"Dean Walton",NA,"United States",NA,"Hawksbill Mountain","public",14066756
"2070","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,36.460636748,-81.485875374,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Phoenix Mountain","public",14066798
"2071","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.916761493,-81.913019817,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Linville Gorge","public",14066805
"2072","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.007943441,-83.087779187,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",14066806
"2073","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.095797338,-83.34279772,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Cedar Cliff/The Pinnacle","public",14066807
"2074","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35,-83,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Coon Branch Natural Area","public",14066808
"2075","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,36.132269687,-81.692094679,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - China Creek","public",14066809
"2076","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.75","cm",NA,35.824441086,-81.924246761,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Linville Gorge","public",14066810
"2077","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.381450003,-83.109383334,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve - Cashie Branch","public",14067808
"2078","Castanea","Castanea pumila","diameter at breast height (1.3 m)","2.54","cm",NA,33.22,-85.89,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14070483
"2079","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.81","cm",NA,38.41678,-75.44409,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14102958
"2080","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.048","cm",NA,32.96,-89.32,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14116307
"2081","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.318","cm",NA,35.33,-83.69,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14123600
"2082","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,35.17,-83.11,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14123623
"2083","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,35.94,-82.72,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14125576
"2084","Castanea","Castanea pumila","diameter at breast height (1.3 m)","7.112","cm",NA,31.03,-93.75,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14148265
"2085","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.318","cm",NA,38.19,-79.25,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14154198
"2086","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,36.78,-80.86,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14154339
"2087","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.588","cm",NA,37.42,-80.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14155749
"2088","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.366","cm",NA,37.63357,-79.667219,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14156041
"2089","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.826","cm",NA,37.040539,-81.209233,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14156122
"2090","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.842","cm",NA,38.212325,-79.489617,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14157001
"2091","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,37.966466,-79.849796,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14157388
"2092","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.08","cm",NA,38.34573,-79.92102,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14164400
"2093","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.431266503,-84.022165011,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",14166485
"2094","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.430568214,-84.021257962,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",14166486
"2095","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.4,-84,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",14166487
"2096","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.012213756,-83.106581555,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",14166488
"2097","Castanea","Castanea dentata","diameter at breast height (1.3 m)","12.5","cm",NA,35.072286171,-83.50857001,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Blackwell Ridge","public",14166489
"2098","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.1,-83.5,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Ash Flats","public",14166490
"2099","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.035998443,-83.28289027,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Scaly Mountain","public",14166493
"2100","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.109238858,-83.198026484,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Cole Mountain","public",14166494
"2101","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.269625797,-82.237227438,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Tryon Mountain","public",14166495
"2102","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.270942444,-82.234564853,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Tryon Mountain","public",14166497
"2103","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,36.460636748,-81.485875374,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Phoenix Mountain","public",14166498
"2104","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.385266669,-83.107783334,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",14167488
"2105","Castanea","Castanea dentata","diameter at breast height (1.3 m)","10.922","cm",NA,32.079743,-88.148712,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14171530
"2106","Castanea","Castanea dentata","diameter at breast height (1.3 m)","6.858","cm",NA,32.023254,-87.649569,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14171653
"2107","Castanea","Castanea dentata","diameter at breast height (1.3 m)","41.91","cm",NA,35.804517,-82.350409,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14227751
"2108","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,40.073775,-76.939087,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14235067
"2109","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.826","cm",NA,41.817007,-71.545899,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14236126
"2110","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,35.152239,-82.511508,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14241660
"2111","Castanea","Castanea dentata","diameter at breast height (1.3 m)","6.35","cm",NA,36.17,-84.44,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14243792
"2112","Castanea","Castanea pumila","diameter at breast height (1.3 m)","5.334","cm",NA,33.14,-94.06,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14247441
"2113","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.318","cm",NA,37.94,-79.92,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14255316
"2114","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,37.33,-80.42,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14255373
"2115","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.334","cm",NA,36.97,-82.64,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14255663
"2116","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.588","cm",NA,37.06,-81.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14255670
"2117","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,36.921596,-79.84647,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14257305
"2118","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,38.591087,-79.598033,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14265115
"2119","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.916144956,-81.887077598,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Linville Gorge","public",14266597
"2120","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.376358759,-82.912454962,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",14266598
"2121","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35,-83.4,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Rock House Knob","public",14266599
"2122","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,35,-83.4,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Rock House Knob","public",14266600
"2123","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,38.1569055555556,-78.7943888888889,NA,NA,"Dean Walton",NA,"United States",NA,"Wildcat Ridge","public",14267067
"2124","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.4,-83.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",14267652
"2125","Castanea","Castanea pumila","diameter at breast height (1.3 m)","2.54","cm",NA,31.959695,-85.253143,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14271942
"2126","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,34.116549,-85.196788,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14296662
"2127","Castanea","Castanea pumila","diameter at breast height (1.3 m)","5.2832","cm",NA,32.141875,-89.408162,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14317745
"2128","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,35.06,-83.33,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14324951
"2129","Castanea","Castanea pumila","diameter at breast height (1.3 m)","5.588","cm",NA,35.329852,-83.333153,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14326247
